order_id,customer_id,product_id,amount,payment_mode,order_time,status
7282,690,6,4033.33,Cash,2026-05-01 19:00:00,PENDING
7283,447,11,2876.52,Cash,2026-05-04 21:00:00,CANCELLED
7284,594,4,1788.22,Card,2026-05-05 14:00:00,COMPLETED
7285,846,3,1207.59,Card,2026-05-03 7:00:00,COMPLETED
7286,520,12,4511.71,Transfer,2026-05-02 4:00:00,PENDING
7287,663,20,4362.43,Transfer,2026-05-02 9:00:00,PENDING
7288,736,13,3518.15,Transfer,2026-05-01 17:00:00,CANCELLED
7289,566,18,2065.67,Transfer,2026-05-05 7:00:00,COMPLETED
7290,819,1,1201.27,Card,2026-05-05 9:00:00,COMPLETED
7291,998,12,2044.94,Card,2026-05-03 7:00:00,CANCELLED
7292,224,6,4685.97,Cash,2026-05-04 12:00:00,COMPLETED
7293,740,7,4481.57,Cash,2026-05-06 10:00:00,PENDING
7294,995,6,1649.8,Card,2026-05-07 16:00:00,PENDING
7295,417,16,3686.46,Card,2026-05-01 0:00:00,CANCELLED
7296,457,2,3970.62,Cash,2026-05-04 6:00:00,CANCELLED
7297,199,20,642.62,Card,2026-05-05 17:00:00,PENDING
7298,177,14,2379.4,Cash,2026-05-03 20:00:00,CANCELLED
7299,702,14,2135.53,Transfer,2026-05-07 15:00:00,CANCELLED
7300,962,17,4628.39,Transfer,2026-05-05 10:00:00,COMPLETED
7301,196,10,1452.15,Card,2026-05-06 6:00:00,PENDING
7302,209,9,3577.98,Card,2026-05-03 23:00:00,CANCELLED
7303,347,17,3952.81,Transfer,2026-05-06 19:00:00,CANCELLED
7304,73,17,3800.26,Transfer,2026-05-07 6:00:00,CANCELLED
7305,700,19,1044.92,Card,2026-05-02 22:00:00,PENDING
7306,281,10,2479.8,Cash,2026-05-06 0:00:00,PENDING
7307,309,19,1048.07,Transfer,2026-05-04 7:00:00,COMPLETED
7308,881,12,2715.19,Cash,2026-05-04 20:00:00,COMPLETED
7309,307,3,667.58,Cash,2026-05-05 17:00:00,COMPLETED
7310,37,3,557.74,Card,2026-05-01 14:00:00,CANCELLED
7311,645,15,1391.45,Card,2026-05-04 17:00:00,COMPLETED
7312,44,14,1783.65,Cash,2026-05-05 12:00:00,PENDING
7313,811,14,3496.42,Cash,2026-05-04 15:00:00,CANCELLED
7314,173,14,3488.99,Transfer,2026-05-04 4:00:00,COMPLETED
7315,904,1,4425.04,Transfer,2026-05-03 20:00:00,PENDING
7316,723,12,1052.91,Card,2026-05-01 9:00:00,COMPLETED
7317,697,15,3286.28,Transfer,2026-05-04 18:00:00,PENDING
7318,587,5,2587.65,Card,2026-05-06 19:00:00,CANCELLED
7319,863,12,3692.1,Transfer,2026-05-02 6:00:00,CANCELLED
7320,992,6,4354.85,Cash,2026-05-07 0:00:00,COMPLETED
7321,428,13,1064.39,Card,2026-05-04 11:00:00,PENDING
7322,967,7,1648.87,Card,2026-05-02 4:00:00,COMPLETED
7323,85,1,4971.16,Transfer,2026-05-03 19:00:00,PENDING
7324,665,6,4953.16,Card,2026-05-03 20:00:00,CANCELLED
7325,990,14,946.42,Cash,2026-05-01 6:00:00,PENDING
7326,635,8,1584.07,Cash,2026-05-07 16:00:00,COMPLETED
7327,415,10,2026.36,Card,2026-05-03 8:00:00,COMPLETED
7328,707,8,771.85,Card,2026-05-07 20:00:00,PENDING
7329,95,16,3703.96,Transfer,2026-05-07 17:00:00,COMPLETED
7330,361,16,4905.49,Transfer,2026-05-07 5:00:00,COMPLETED
7331,821,13,1767.65,Card,2026-05-06 23:00:00,PENDING
7332,524,11,3568.07,Cash,2026-05-01 5:00:00,CANCELLED
7333,604,8,1182.78,Cash,2026-05-07 16:00:00,PENDING
7334,848,19,4160.59,Card,2026-05-04 7:00:00,PENDING
7335,84,14,4708.19,Cash,2026-05-04 12:00:00,CANCELLED
7336,472,19,625.21,Card,2026-05-03 12:00:00,CANCELLED
7337,358,19,1918.98,Transfer,2026-05-03 3:00:00,CANCELLED
7338,716,12,3761.27,Card,2026-05-03 22:00:00,CANCELLED
7339,861,11,2735.4,Card,2026-05-06 17:00:00,PENDING
7340,88,13,4459.77,Cash,2026-05-07 21:00:00,PENDING
7341,108,8,2279.47,Transfer,2026-05-02 16:00:00,COMPLETED
7342,730,1,2741.98,Card,2026-05-07 3:00:00,CANCELLED
7343,948,17,3263.83,Transfer,2026-05-04 19:00:00,CANCELLED
7344,965,7,2370.58,Cash,2026-05-06 19:00:00,CANCELLED
7345,523,1,2645.51,Transfer,2026-05-03 15:00:00,CANCELLED
7346,98,4,4679.29,Cash,2026-05-02 19:00:00,COMPLETED
7347,244,15,1061.46,Cash,2026-05-04 17:00:00,PENDING
7348,657,2,604.45,Transfer,2026-05-05 6:00:00,PENDING
7349,70,2,4951.57,Card,2026-05-04 16:00:00,COMPLETED
7350,624,1,776.91,Cash,2026-05-03 6:00:00,COMPLETED
7351,126,11,3194.07,Transfer,2026-05-05 22:00:00,CANCELLED
7352,566,15,2535.52,Card,2026-05-07 15:00:00,CANCELLED
7353,275,12,599.88,Cash,2026-05-05 20:00:00,COMPLETED
7354,706,19,4320.1,Card,2026-05-07 16:00:00,CANCELLED
7355,922,14,1881.24,Cash,2026-05-06 6:00:00,PENDING
7356,693,8,2873.99,Transfer,2026-05-01 16:00:00,PENDING
7357,466,5,996.5,Cash,2026-05-07 6:00:00,PENDING
7358,148,20,2522.0,Transfer,2026-05-06 6:00:00,COMPLETED
7359,745,4,2631.91,Card,2026-05-07 22:00:00,PENDING
7360,227,18,4851.7,Transfer,2026-05-02 16:00:00,CANCELLED
7361,910,14,4565.34,Transfer,2026-05-01 0:00:00,COMPLETED
7362,368,2,2763.79,Transfer,2026-05-02 21:00:00,COMPLETED
7363,862,19,1949.61,Card,2026-05-05 4:00:00,COMPLETED
7364,715,19,3386.56,Card,2026-05-07 4:00:00,COMPLETED
7365,726,9,2408.21,Transfer,2026-05-03 12:00:00,COMPLETED
7366,142,4,2759.81,Transfer,2026-05-06 10:00:00,COMPLETED
7367,544,17,2559.19,Cash,2026-05-02 15:00:00,PENDING
7368,178,3,4416.52,Cash,2026-05-07 14:00:00,PENDING
7369,160,8,2667.99,Transfer,2026-05-06 5:00:00,CANCELLED
7370,418,20,756.39,Transfer,2026-05-05 18:00:00,PENDING
7371,308,13,2470.43,Cash,2026-05-01 16:00:00,PENDING
7372,744,3,3073.82,Transfer,2026-05-01 0:00:00,COMPLETED
7373,661,5,1456.57,Transfer,2026-05-06 14:00:00,CANCELLED
7374,242,9,1939.28,Card,2026-05-05 11:00:00,PENDING
7375,262,15,1121.12,Card,2026-05-03 3:00:00,PENDING
7376,740,13,2054.1,Card,2026-05-04 19:00:00,PENDING
7377,616,19,909.19,Cash,2026-05-03 20:00:00,PENDING
7378,398,11,3247.35,Cash,2026-05-01 8:00:00,COMPLETED
7379,526,3,3592.52,Card,2026-05-07 6:00:00,COMPLETED
7380,586,8,2327.93,Card,2026-05-04 17:00:00,COMPLETED
7381,280,13,4865.98,Card,2026-05-03 18:00:00,PENDING
7382,999,4,4580.95,Cash,2026-05-03 7:00:00,CANCELLED
7383,683,5,2818.44,Cash,2026-05-05 20:00:00,PENDING
7384,484,2,3002.93,Card,2026-05-01 14:00:00,PENDING
7385,570,5,1909.15,Card,2026-05-04 14:00:00,CANCELLED
7386,437,19,4435.98,Transfer,2026-05-04 5:00:00,CANCELLED
7387,289,13,4463.7,Card,2026-05-03 10:00:00,COMPLETED
7388,979,5,2599.99,Card,2026-05-02 13:00:00,COMPLETED
7389,85,19,4150.68,Cash,2026-05-05 22:00:00,COMPLETED
7390,23,10,4865.59,Cash,2026-05-05 21:00:00,COMPLETED
7391,427,2,2633.49,Card,2026-05-05 1:00:00,PENDING
7392,872,15,922.97,Cash,2026-05-02 15:00:00,CANCELLED
7393,337,16,2818.37,Cash,2026-05-06 21:00:00,CANCELLED
7394,471,1,531.03,Card,2026-05-03 7:00:00,CANCELLED
7395,218,18,3452.97,Transfer,2026-05-04 3:00:00,PENDING
7396,852,8,4259.51,Card,2026-05-03 11:00:00,COMPLETED
7397,430,20,4477.09,Transfer,2026-05-05 23:00:00,COMPLETED
7398,235,2,4721.75,Transfer,2026-05-04 11:00:00,COMPLETED
7399,828,20,4556.04,Card,2026-05-05 10:00:00,CANCELLED
7400,870,16,2666.47,Transfer,2026-05-07 7:00:00,PENDING
7401,252,13,3213.47,Card,2026-05-06 14:00:00,PENDING
7402,406,4,3046.93,Card,2026-05-04 7:00:00,PENDING
7403,345,15,2187.31,Cash,2026-05-02 0:00:00,CANCELLED
7404,115,20,964.65,Cash,2026-05-04 22:00:00,PENDING
7405,327,10,3740.58,Card,2026-05-03 22:00:00,PENDING
7406,474,10,755.15,Transfer,2026-05-02 23:00:00,PENDING
7407,346,9,1305.59,Transfer,2026-05-06 8:00:00,PENDING
7408,914,16,1107.75,Cash,2026-05-07 6:00:00,CANCELLED
7409,283,16,2666.61,Card,2026-05-02 20:00:00,COMPLETED
7410,646,2,2242.41,Card,2026-05-05 4:00:00,COMPLETED
7411,772,8,4295.21,Cash,2026-05-05 22:00:00,CANCELLED
7412,555,8,1299.64,Transfer,2026-05-02 6:00:00,CANCELLED
7413,644,4,969.7,Transfer,2026-05-02 6:00:00,CANCELLED
7414,286,15,4942.62,Transfer,2026-05-03 6:00:00,PENDING
7415,809,2,1517.13,Card,2026-05-06 4:00:00,COMPLETED
7416,828,6,4742.73,Cash,2026-05-03 3:00:00,CANCELLED
7417,228,17,1414.97,Transfer,2026-05-04 1:00:00,CANCELLED
7418,638,10,733.77,Card,2026-05-03 20:00:00,CANCELLED
7419,606,19,828.32,Card,2026-05-06 17:00:00,CANCELLED
7420,769,19,4466.1,Transfer,2026-05-01 5:00:00,CANCELLED
7421,971,13,790.7,Cash,2026-05-04 10:00:00,COMPLETED
7422,901,15,3927.63,Cash,2026-05-04 3:00:00,COMPLETED
7423,431,18,3714.42,Cash,2026-05-03 3:00:00,PENDING
7424,745,12,2460.65,Card,2026-05-01 17:00:00,COMPLETED
7425,167,17,695.51,Transfer,2026-05-01 9:00:00,CANCELLED
7426,948,9,814.63,Card,2026-05-03 15:00:00,COMPLETED
7427,630,12,4535.7,Transfer,2026-05-06 6:00:00,PENDING
7428,150,19,4696.81,Cash,2026-05-01 19:00:00,PENDING
7429,541,19,4023.67,Cash,2026-05-07 20:00:00,CANCELLED
7430,671,2,2319.33,Transfer,2026-05-03 4:00:00,COMPLETED
7431,874,5,4456.91,Transfer,2026-05-07 2:00:00,CANCELLED
7432,574,11,1785.15,Cash,2026-05-01 11:00:00,CANCELLED
7433,981,1,581.25,Card,2026-05-06 20:00:00,CANCELLED
7434,208,8,1458.99,Cash,2026-05-05 10:00:00,PENDING
7435,797,3,4318.2,Cash,2026-05-04 18:00:00,PENDING
7436,841,11,2345.56,Cash,2026-05-05 17:00:00,CANCELLED
7437,388,11,984.54,Card,2026-05-01 23:00:00,COMPLETED
7438,591,20,1374.84,Transfer,2026-05-02 8:00:00,PENDING
7439,747,7,2651.49,Cash,2026-05-01 13:00:00,CANCELLED
7440,19,14,3769.68,Cash,2026-05-03 11:00:00,PENDING
7441,552,13,4534.38,Transfer,2026-05-04 16:00:00,CANCELLED
7442,116,13,3915.28,Transfer,2026-05-01 23:00:00,CANCELLED
7443,519,7,4747.68,Transfer,2026-05-02 20:00:00,PENDING
7444,11,18,1367.78,Transfer,2026-05-06 4:00:00,CANCELLED
7445,58,13,1694.89,Card,2026-05-03 8:00:00,CANCELLED
7446,238,9,4360.86,Cash,2026-05-06 10:00:00,COMPLETED
7447,45,9,2764.84,Card,2026-05-04 15:00:00,CANCELLED
7448,311,18,2997.32,Card,2026-05-04 22:00:00,COMPLETED
7449,984,9,4418.49,Card,2026-05-04 7:00:00,PENDING
7450,789,5,2809.05,Card,2026-05-01 19:00:00,COMPLETED
7451,785,4,4310.8,Card,2026-05-03 22:00:00,COMPLETED
7452,774,16,3074.52,Transfer,2026-05-06 15:00:00,COMPLETED
7453,758,3,3944.32,Transfer,2026-05-04 12:00:00,PENDING
7454,583,20,1106.61,Cash,2026-05-01 17:00:00,COMPLETED
7455,707,18,3730.49,Cash,2026-05-04 11:00:00,CANCELLED
7456,814,14,3529.45,Card,2026-05-01 20:00:00,CANCELLED
7457,918,19,773.59,Transfer,2026-05-07 11:00:00,PENDING
7458,230,8,3561.38,Card,2026-05-03 21:00:00,COMPLETED
7459,392,1,3469.14,Card,2026-05-02 9:00:00,CANCELLED
7460,450,1,1491.55,Cash,2026-05-05 1:00:00,COMPLETED
7461,377,14,3213.24,Transfer,2026-05-07 18:00:00,COMPLETED
7462,965,10,2484.93,Transfer,2026-05-01 13:00:00,CANCELLED
7463,546,2,3582.3,Cash,2026-05-05 4:00:00,COMPLETED
7464,451,17,2341.96,Cash,2026-05-01 19:00:00,COMPLETED
7465,917,7,3685.59,Transfer,2026-05-02 21:00:00,PENDING
7466,101,4,2581.2,Transfer,2026-05-06 21:00:00,COMPLETED
7467,402,17,3763.75,Transfer,2026-05-04 1:00:00,COMPLETED
7468,525,9,2916.77,Transfer,2026-05-05 13:00:00,CANCELLED
7469,65,10,2729.07,Transfer,2026-05-05 15:00:00,PENDING
7470,341,6,1910.25,Transfer,2026-05-04 18:00:00,CANCELLED
7471,15,4,4895.46,Transfer,2026-05-01 14:00:00,CANCELLED
7472,70,9,3571.71,Transfer,2026-05-03 11:00:00,CANCELLED
7473,220,10,2864.35,Cash,2026-05-06 22:00:00,COMPLETED
7474,668,15,4114.56,Card,2026-05-02 17:00:00,CANCELLED
7475,282,15,1505.99,Cash,2026-05-07 13:00:00,PENDING
7476,425,16,2377.01,Cash,2026-05-03 9:00:00,CANCELLED
7477,841,20,4394.72,Cash,2026-05-04 7:00:00,CANCELLED
7478,291,19,1313.54,Card,2026-05-04 18:00:00,PENDING
7479,516,16,1644.76,Cash,2026-05-02 19:00:00,PENDING
7480,239,4,2742.82,Transfer,2026-05-01 10:00:00,CANCELLED
7481,997,20,3916.4,Card,2026-05-04 22:00:00,CANCELLED
7482,101,18,1517.29,Card,2026-05-07 17:00:00,COMPLETED
7483,756,6,4328.25,Card,2026-05-04 6:00:00,CANCELLED
7484,572,4,4683.36,Card,2026-05-04 9:00:00,COMPLETED
7485,789,4,4885.53,Transfer,2026-05-05 15:00:00,COMPLETED
7486,172,15,3188.5,Card,2026-05-05 9:00:00,COMPLETED
7487,527,16,637.44,Transfer,2026-05-06 22:00:00,COMPLETED
7488,930,12,2858.79,Cash,2026-05-05 1:00:00,PENDING
7489,905,13,2306.66,Card,2026-05-03 16:00:00,PENDING
7490,765,8,552.55,Cash,2026-05-07 11:00:00,CANCELLED
7491,113,17,2678.21,Cash,2026-05-05 0:00:00,COMPLETED
7492,29,12,3610.59,Card,2026-05-05 7:00:00,PENDING
7493,807,16,1365.59,Transfer,2026-05-03 8:00:00,PENDING
7494,918,17,531.66,Cash,2026-05-05 7:00:00,CANCELLED
7495,153,13,1380.26,Card,2026-05-04 7:00:00,PENDING
7496,28,9,567.03,Card,2026-05-02 11:00:00,COMPLETED
7497,272,12,4771.69,Cash,2026-05-01 8:00:00,CANCELLED
7498,804,12,733.66,Card,2026-05-04 7:00:00,COMPLETED
7499,101,7,4116.72,Card,2026-05-07 23:00:00,CANCELLED
7500,18,9,2097.02,Cash,2026-05-03 9:00:00,CANCELLED
7501,352,6,2996.33,Card,2026-05-03 5:00:00,COMPLETED
7502,991,14,2212.81,Card,2026-05-06 15:00:00,PENDING
7503,302,1,3791.39,Transfer,2026-05-01 21:00:00,COMPLETED
7504,520,6,4138.72,Transfer,2026-05-07 13:00:00,COMPLETED
7505,128,7,2766.9,Card,2026-05-04 4:00:00,COMPLETED
7506,713,1,3437.49,Cash,2026-05-01 1:00:00,COMPLETED
7507,289,18,4257.34,Transfer,2026-05-04 23:00:00,PENDING
7508,771,20,2747.36,Transfer,2026-05-02 7:00:00,COMPLETED
7509,524,3,3601.75,Card,2026-05-04 2:00:00,PENDING
7510,408,6,3433.29,Card,2026-05-01 22:00:00,COMPLETED
7511,696,5,1780.64,Transfer,2026-05-03 18:00:00,COMPLETED
7512,16,18,2630.28,Transfer,2026-05-02 6:00:00,CANCELLED
7513,372,20,788.16,Transfer,2026-05-01 5:00:00,CANCELLED
7514,126,16,1452.08,Card,2026-05-01 10:00:00,CANCELLED
7515,854,1,1867.92,Card,2026-05-03 9:00:00,CANCELLED
7516,955,10,4467.83,Card,2026-05-01 9:00:00,COMPLETED
7517,394,2,4470.57,Transfer,2026-05-06 5:00:00,COMPLETED
7518,487,20,4456.93,Transfer,2026-05-05 6:00:00,PENDING
7519,624,6,3526.82,Transfer,2026-05-04 13:00:00,CANCELLED
7520,991,4,4414.62,Cash,2026-05-04 10:00:00,CANCELLED
7521,625,7,2568.75,Card,2026-05-01 10:00:00,CANCELLED
7522,618,9,4501.44,Transfer,2026-05-05 12:00:00,PENDING
7523,250,19,4243.18,Cash,2026-05-05 12:00:00,PENDING
7524,787,1,2193.62,Transfer,2026-05-05 11:00:00,COMPLETED
7525,662,2,1573.96,Cash,2026-05-04 2:00:00,PENDING
7526,726,20,2785.53,Card,2026-05-06 16:00:00,PENDING
7527,939,14,1076.09,Transfer,2026-05-07 5:00:00,COMPLETED
7528,27,19,3024.51,Transfer,2026-05-05 15:00:00,CANCELLED
7529,171,11,2783.57,Transfer,2026-05-04 14:00:00,CANCELLED
7530,888,8,4341.82,Cash,2026-05-07 1:00:00,COMPLETED
7531,450,9,4351.65,Cash,2026-05-01 5:00:00,PENDING
7532,142,1,878.22,Card,2026-05-06 14:00:00,CANCELLED
7533,486,15,3156.12,Cash,2026-05-07 19:00:00,PENDING
7534,25,8,3518.28,Transfer,2026-05-04 7:00:00,CANCELLED
7535,602,17,2495.79,Cash,2026-05-03 10:00:00,CANCELLED
7536,247,13,4988.55,Card,2026-05-02 8:00:00,CANCELLED
7537,441,20,3028.71,Cash,2026-05-06 5:00:00,COMPLETED
7538,100,6,2139.05,Cash,2026-05-03 13:00:00,PENDING
7539,228,16,650.35,Transfer,2026-05-01 17:00:00,CANCELLED
7540,562,18,1592.39,Card,2026-05-06 0:00:00,PENDING
7541,431,9,1269.97,Card,2026-05-06 22:00:00,CANCELLED
7542,196,17,876.29,Card,2026-05-05 23:00:00,COMPLETED
7543,322,3,1397.07,Card,2026-05-05 22:00:00,PENDING
7544,354,18,4173.55,Card,2026-05-07 10:00:00,COMPLETED
7545,254,19,4704.29,Transfer,2026-05-04 13:00:00,PENDING
7546,105,13,2211.72,Card,2026-05-02 5:00:00,CANCELLED
7547,183,12,1079.9,Cash,2026-05-05 21:00:00,PENDING
7548,357,1,4780.34,Transfer,2026-05-04 23:00:00,PENDING
7549,469,17,2870.32,Card,2026-05-03 21:00:00,PENDING
7550,41,18,3934.09,Card,2026-05-05 5:00:00,COMPLETED
7551,176,15,1375.37,Card,2026-05-01 1:00:00,PENDING
7552,620,2,4623.86,Cash,2026-05-02 0:00:00,CANCELLED
7553,911,3,2167.76,Cash,2026-05-05 20:00:00,PENDING
7554,89,12,2367.42,Card,2026-05-03 14:00:00,PENDING
7555,652,18,2498.23,Transfer,2026-05-07 6:00:00,CANCELLED
7556,519,7,3968.77,Cash,2026-05-05 14:00:00,COMPLETED
7557,939,10,2265.17,Cash,2026-05-02 16:00:00,PENDING
7558,29,3,4731.18,Cash,2026-05-05 22:00:00,COMPLETED
7559,94,2,779.26,Card,2026-05-07 8:00:00,CANCELLED
7560,591,16,4969.64,Cash,2026-05-01 3:00:00,COMPLETED
7561,314,8,2160.2,Cash,2026-05-02 19:00:00,PENDING
7562,992,7,3539.69,Card,2026-05-06 1:00:00,CANCELLED
7563,389,8,3243.11,Card,2026-05-06 5:00:00,COMPLETED
7564,103,6,4915.2,Cash,2026-05-06 0:00:00,CANCELLED
7565,90,12,714.73,Card,2026-05-03 2:00:00,PENDING
7566,155,7,1441.21,Card,2026-05-03 23:00:00,PENDING
7567,531,11,2924.62,Cash,2026-05-04 9:00:00,CANCELLED
7568,473,6,3982.31,Card,2026-05-06 14:00:00,COMPLETED
7569,420,11,1428.74,Cash,2026-05-02 10:00:00,PENDING
7570,337,7,2789.32,Cash,2026-05-05 10:00:00,COMPLETED
7571,135,3,3433.51,Card,2026-05-07 17:00:00,PENDING
7572,696,9,1981.83,Cash,2026-05-06 20:00:00,CANCELLED
7573,252,20,4401.76,Card,2026-05-04 9:00:00,CANCELLED
7574,738,2,1199.23,Cash,2026-05-05 2:00:00,CANCELLED
7575,669,11,3363.55,Transfer,2026-05-07 11:00:00,PENDING
7576,498,4,4305.99,Card,2026-05-07 13:00:00,PENDING
7577,472,10,1922.19,Card,2026-05-06 20:00:00,CANCELLED
7578,261,10,895.68,Cash,2026-05-01 21:00:00,COMPLETED
7579,938,18,586.81,Transfer,2026-05-02 5:00:00,CANCELLED
7580,994,19,4154.47,Cash,2026-05-04 4:00:00,COMPLETED
7581,782,8,1702.52,Transfer,2026-05-04 13:00:00,COMPLETED
7582,969,6,4245.9,Transfer,2026-05-01 8:00:00,PENDING
7583,98,20,3296.07,Card,2026-05-01 14:00:00,CANCELLED
7584,459,20,1782.77,Cash,2026-05-05 6:00:00,PENDING
7585,221,1,2984.42,Cash,2026-05-03 18:00:00,CANCELLED
7586,195,20,2422.66,Cash,2026-05-04 14:00:00,CANCELLED
7587,966,17,1207.74,Card,2026-05-01 8:00:00,CANCELLED
7588,966,6,2031.51,Card,2026-05-07 10:00:00,CANCELLED
7589,373,3,4398.93,Transfer,2026-05-05 6:00:00,COMPLETED
7590,911,4,3495.88,Cash,2026-05-06 13:00:00,COMPLETED
7591,440,4,1398.2,Transfer,2026-05-01 21:00:00,CANCELLED
7592,754,13,4451.83,Card,2026-05-05 20:00:00,CANCELLED
7593,19,14,3335.23,Card,2026-05-07 19:00:00,PENDING
7594,790,15,528.57,Cash,2026-05-02 8:00:00,COMPLETED
7595,893,8,3824.6,Cash,2026-05-06 22:00:00,CANCELLED
7596,394,15,669.98,Cash,2026-05-04 23:00:00,COMPLETED
7597,673,15,2966.8,Card,2026-05-01 11:00:00,CANCELLED
7598,666,8,611.09,Cash,2026-05-07 17:00:00,PENDING
7599,464,17,4178.65,Transfer,2026-05-01 8:00:00,COMPLETED
7600,279,14,1001.44,Cash,2026-05-07 23:00:00,CANCELLED
7601,965,6,834.11,Transfer,2026-05-04 14:00:00,COMPLETED
7602,722,12,1504.22,Transfer,2026-05-04 23:00:00,COMPLETED
7603,250,18,1447.92,Cash,2026-05-03 3:00:00,CANCELLED
7604,616,14,4029.82,Transfer,2026-05-04 6:00:00,COMPLETED
7605,120,17,2162.17,Transfer,2026-05-04 7:00:00,PENDING
7606,555,14,4650.24,Cash,2026-05-01 13:00:00,PENDING
7607,333,6,1053.03,Transfer,2026-05-07 10:00:00,COMPLETED
7608,807,15,2896.74,Card,2026-05-05 1:00:00,PENDING
7609,62,18,2633.12,Transfer,2026-05-07 9:00:00,COMPLETED
7610,163,3,4240.3,Transfer,2026-05-04 22:00:00,COMPLETED
7611,371,10,2929.23,Card,2026-05-07 18:00:00,CANCELLED
7612,47,4,4412.16,Cash,2026-05-07 1:00:00,PENDING
7613,590,9,4153.39,Card,2026-05-07 2:00:00,COMPLETED
7614,970,16,4648.3,Card,2026-05-06 1:00:00,CANCELLED
7615,933,9,1047.23,Transfer,2026-05-06 14:00:00,COMPLETED
7616,225,11,4426.47,Transfer,2026-05-02 23:00:00,CANCELLED
7617,734,6,2834.52,Transfer,2026-05-01 18:00:00,CANCELLED
7618,76,2,1779.64,Cash,2026-05-01 13:00:00,COMPLETED
7619,708,2,4808.02,Transfer,2026-05-06 23:00:00,PENDING
7620,919,8,1611.92,Cash,2026-05-01 8:00:00,CANCELLED
7621,764,15,3033.66,Cash,2026-05-05 12:00:00,CANCELLED
7622,854,15,4514.12,Card,2026-05-04 3:00:00,COMPLETED
7623,148,3,4539.66,Cash,2026-05-04 16:00:00,PENDING
7624,374,13,2295.0,Card,2026-05-03 7:00:00,CANCELLED
7625,853,4,4179.94,Cash,2026-05-02 7:00:00,CANCELLED
7626,324,10,1933.68,Card,2026-05-01 23:00:00,PENDING
7627,111,10,1951.23,Card,2026-05-07 12:00:00,CANCELLED
7628,296,9,4284.84,Cash,2026-05-05 12:00:00,CANCELLED
7629,387,15,4972.37,Card,2026-05-07 22:00:00,COMPLETED
7630,756,3,4846.18,Cash,2026-05-07 15:00:00,PENDING
7631,54,8,2651.02,Cash,2026-05-06 6:00:00,COMPLETED
7632,14,3,2757.07,Transfer,2026-05-07 1:00:00,COMPLETED
7633,553,16,743.01,Transfer,2026-05-07 5:00:00,PENDING
7634,175,4,624.5,Card,2026-05-06 5:00:00,CANCELLED
7635,832,15,2075.4,Cash,2026-05-01 11:00:00,COMPLETED
7636,367,7,1766.5,Card,2026-05-02 3:00:00,PENDING
7637,97,3,3718.94,Card,2026-05-07 3:00:00,COMPLETED
7638,174,17,1965.26,Card,2026-05-04 3:00:00,CANCELLED
7639,813,1,2579.67,Cash,2026-05-06 13:00:00,COMPLETED
7640,749,20,3375.97,Cash,2026-05-01 10:00:00,PENDING
7641,581,2,2723.74,Transfer,2026-05-04 9:00:00,PENDING
7642,413,7,3839.37,Cash,2026-05-01 8:00:00,CANCELLED
7643,922,14,4565.47,Cash,2026-05-06 1:00:00,COMPLETED
7644,526,3,4273.63,Cash,2026-05-05 23:00:00,PENDING
7645,53,8,4735.06,Card,2026-05-05 12:00:00,CANCELLED
7646,430,4,4643.48,Cash,2026-05-04 5:00:00,CANCELLED
7647,460,20,2201.39,Card,2026-05-03 2:00:00,PENDING
7648,320,7,2737.97,Card,2026-05-02 2:00:00,PENDING
7649,522,14,1864.81,Cash,2026-05-05 11:00:00,COMPLETED
7650,521,11,3717.7,Cash,2026-05-05 19:00:00,PENDING
7651,223,5,546.96,Cash,2026-05-07 22:00:00,COMPLETED
7652,858,19,4483.96,Transfer,2026-05-04 7:00:00,CANCELLED
7653,263,5,1139.18,Card,2026-05-05 1:00:00,CANCELLED
7654,389,20,3036.48,Cash,2026-05-06 20:00:00,CANCELLED
7655,178,13,1998.59,Transfer,2026-05-04 7:00:00,PENDING
7656,831,4,514.86,Transfer,2026-05-04 7:00:00,CANCELLED
7657,850,11,963.54,Cash,2026-05-05 4:00:00,COMPLETED
7658,679,14,1505.03,Transfer,2026-05-03 17:00:00,COMPLETED
7659,881,19,1627.04,Transfer,2026-05-02 5:00:00,CANCELLED
7660,936,15,2239.36,Transfer,2026-05-06 17:00:00,PENDING
7661,260,4,2199.83,Cash,2026-05-05 17:00:00,CANCELLED
7662,25,5,833.01,Transfer,2026-05-02 23:00:00,PENDING
7663,558,3,1337.6,Cash,2026-05-05 13:00:00,COMPLETED
7664,721,8,4661.52,Transfer,2026-05-01 4:00:00,COMPLETED
7665,17,17,4287.43,Transfer,2026-05-01 0:00:00,COMPLETED
7666,577,1,4784.73,Card,2026-05-01 8:00:00,PENDING
7667,579,7,1656.43,Transfer,2026-05-02 21:00:00,COMPLETED
7668,988,20,1112.79,Cash,2026-05-02 1:00:00,PENDING
7669,543,2,939.21,Transfer,2026-05-02 5:00:00,CANCELLED
7670,722,2,3677.42,Transfer,2026-05-01 7:00:00,CANCELLED
7671,983,16,1160.24,Transfer,2026-05-05 6:00:00,PENDING
7672,190,1,4707.01,Card,2026-05-01 8:00:00,COMPLETED
7673,352,18,1790.26,Cash,2026-05-04 16:00:00,PENDING
7674,97,17,1036.64,Card,2026-05-05 15:00:00,CANCELLED
7675,473,10,3881.64,Transfer,2026-05-02 6:00:00,PENDING
7676,196,10,4975.14,Transfer,2026-05-06 20:00:00,CANCELLED
7677,713,20,2966.12,Card,2026-05-07 20:00:00,CANCELLED
